CustomerID,Tenure,PhoneService_Numeric,Contract_Numeric,PaymentMethod_Numeric,MonthlyCharges,TotalCharges,Churn_Numeric,MonthlyChargesPerTenure,LogTotalCharges
4931-TRZWN,13,1,0,0,71.95,923.85,0,5.5346153846153845,6.828549720801162
0750-EKNGL,7,1,0,1,20.75,141.1,0,2.9642857142857144,4.9494688588587685
7669-LCRSD,12,1,0,1,56.3,628.65,0,4.691666666666666,6.443574663039191
3567-PQTSO,53,1,1,0,105.25,5576.3,0,1.9858490566037736,8.626280753001693
5519-NPHVG,12,1,0,0,94.2,1046.1,1,7.8500000000000005,6.952824242349715
8043-PNYSD,63,1,2,1,19.55,1245.6,0,0.3103174603174603,7.127372620519789
9938-EKRGF,15,1,0,1,84.45,1287.85,0,5.63,7.160729440255021
2703-AMTUL,36,1,1,1,53.65,1939.35,0,1.4902777777777778,7.570108144368672
0928-JMXNP,4,0,0,0,29.9,118.25,0,7.475,4.772801027372043
8173-RXAYP,24,1,2,1,19.7,452.55,0,0.8208333333333333,6.11489825427318
4825-XJGDM,61,0,1,3,43.7,2696.55,0,0.7163934426229509,7.899728457160535
5402-HTOTQ,16,1,0,0,55.3,875.35,0,3.45625,6.7746238063789415
6734-JDTTV,65,1,2,3,19.85,1267.05,0,0.3053846153846154,7.144446642841615
7850-THJMU,26,1,2,3,19.65,494.9,0,0.7557692307692307,6.204355721957841
3890-RTCMS,16,1,0,1,49.45,799.0,0,3.090625,6.683360945766275
8849-GYOKR,54,1,1,2,106.55,5763.3,1,1.973148148148148,8.659265506302507
3148-BLQJT,1,1,0,1,20.1,20.1,1,20.1,3.0007198150650303
3717-FDJFU,5,1,2,1,20.45,106.9,0,4.09,4.671893818030999
3665-JATSN,19,0,0,0,39.7,710.05,0,2.0894736842105264,6.565335390091022
7966-YOTQW,10,1,0,3,54.5,568.2,0,5.45,6.342473469420088
0461-CVKMU,23,1,0,0,83.8,1900.25,1,3.643478260869565,7.54974073544615
8806-EAGWC,3,1,0,1,55.15,159.15,1,18.383333333333333,5.069847153728102
8853-TZDGH,72,1,2,2,111.6,8012.75,0,1.5499999999999998,8.988789301990227
7779-LGOVN,10,1,0,0,86.65,856.65,1,8.665000000000001,6.753029433778981
4324-BZCKL,10,1,0,1,55.55,551.3,0,5.555,6.312279125595638
6924-TDGMT,11,1,1,1,20.55,184.95,0,1.8681818181818182,5.220085518278463
9710-ZUSHQ,37,1,0,2,106.75,4056.75,1,2.885135135135135,8.308137439419646
1536-YHDOE,17,1,1,1,62.1,1096.65,0,3.652941176470588,7.000015357407435
8123-QBNAZ,36,1,0,3,104.5,3684.95,0,2.9027777777777777,8.212012236010352
3629-ZNKXA,17,1,0,0,101.8,1752.45,0,5.988235294117647,7.468770087831267
4827-LTQRJ,66,1,1,3,110.6,7210.85,0,1.6757575757575758,8.883342115147222
7711-YIJWC,61,1,1,2,84.9,5264.5,0,1.3918032786885246,8.568741453296814
5482-VXSXJ,22,1,0,1,93.2,2157.3,0,4.236363636363636,7.676612718776558
7365-BVCJH,1,0,0,0,24.4,24.4,0,24.4,3.1945831322991562
9620-ENEJV,6,1,0,3,70.55,433.95,0,11.758333333333333,6.072929320090254
4183-WCSEP,31,1,0,0,78.45,2435.15,1,2.5306451612903227,7.797763635262098
2378-YIZKA,68,1,2,3,85.0,5607.75,0,1.25,8.631904848548135
5498-TXHLF,34,1,0,0,87.45,2874.15,1,2.572058823529412,7.963512257343818
0689-DSXGL,52,1,0,2,85.8,4433.3,0,1.65,8.396899506716476
6818-DJXAA,10,1,0,0,91.1,964.35,0,9.11,6.871454299255806
9722-UJOJR,29,1,0,0,70.75,1974.8,1,2.439655172413793,7.588222406384708
0464-WJTKO,72,1,2,2,20.1,1460.85,0,0.2791666666666667,7.286773737075318
8902-ZEOVF,47,1,1,1,20.05,951.55,0,0.4265957446808511,6.858092233963037
6778-EICRF,24,1,1,1,74.8,1821.2,0,3.1166666666666667,7.507250903460627
2662-NNTDK,65,1,1,3,24.8,1600.95,0,0.38153846153846155,7.378352482028084
4132-KALRO,4,1,0,1,100.85,399.25,0,25.2125,5.989587787095122
3902-FOIGH,12,1,0,0,101.35,1218.55,1,8.445833333333333,7.105416906281655
6772-KSATR,1,1,0,0,81.7,81.7,1,81.7,4.403054001865957
7112-OPOTK,33,1,0,0,68.25,2171.15,1,2.0681818181818183,7.6830122600755715
2874-YXVVA,34,1,0,0,105.1,3634.8,0,3.091176470588235,8.198309367821192
1245-HARPS,14,1,2,1,20.4,292.4,0,1.457142857142857,5.678122727875623
4210-QFJMF,4,1,0,0,79.15,317.25,1,19.7875,5.759690106594497
4323-ELYYB,13,1,1,1,20.0,218.55,0,1.5384615384615385,5.387014821309323
4293-ETKAP,65,1,2,2,79.4,5071.9,0,1.2215384615384617,8.531470779834368
6064-PUPMC,23,1,1,3,57.2,1423.35,0,2.4869565217391307,7.260768527087877
6504-VBLFL,55,1,2,0,58.6,3068.6,0,1.0654545454545454,8.028976710511106
6322-PJJDJ,49,1,2,0,94.8,4690.65,0,1.9346938775510203,8.45332644458777
0330-BGYZE,60,1,1,2,102.5,6157.6,0,1.7083333333333333,8.725442370220108
1085-LDWAM,69,1,1,3,20.35,1442.65,0,0.29492753623188406,7.2742369791112536
7586-ZATGZ,40,1,0,0,84.9,3369.05,0,2.1225,8.122386084495592
7197-VOJMM,67,1,2,3,69.2,4671.65,0,1.0328358208955224,8.449267607318278
3318-OSATS,35,1,0,0,95.45,3474.05,1,2.7271428571428573,8.15307633932845
5828-AVIPD,19,1,1,0,100.95,1875.55,1,5.313157894736842,7.536657228724033
1843-TLSGD,13,1,2,1,20.85,272.35,0,1.603846153846154,5.607088003829683
9626-VFRGG,41,1,0,2,88.5,3645.05,0,2.158536585365854,8.201125361769801
7075-BNDVQ,4,0,0,1,35.0,135.75,0,8.75,4.910814958814044
9143-CANJF,24,1,0,0,55.15,1319.85,0,2.2979166666666666,7.18527337275968
7284-BUYEC,5,0,0,3,50.95,229.4,0,10.190000000000001,5.435467204695271
2041-JIJCI,5,1,0,0,64.0,370.25,0,12.8,5.914178453147908
1086-LXKFY,1,1,0,1,69.1,69.1,1,69.1,4.235554730773624
4900-MSOMT,72,1,2,2,80.2,5714.2,0,1.113888888888889,8.65070958392826
2229-VWQJH,24,1,0,3,49.3,1233.25,0,2.0541666666666667,7.117408240113847
9194-GFVOI,42,1,2,3,84.35,3571.6,0,2.0083333333333333,8.180768953643062
1336-EZFZY,4,1,0,1,20.05,83.3,0,5.0125,4.422448549172797
4282-MSACW,68,1,1,3,117.2,8035.95,0,1.723529411764706,8.991680503914473
1403-LKLIK,33,1,1,1,20.1,579.4,0,0.6090909090909091,6.36199308533525
2636-ALXXZ,1,1,0,0,69.6,69.6,1,69.6,4.242764567340374
7774-OJSXI,31,1,1,0,103.45,3066.45,1,3.3370967741935487,8.028275819699127
7786-WBJYI,4,1,0,2,77.95,305.55,1,19.4875,5.722113431340925
0136-IFMYD,69,1,2,0,109.95,7634.25,0,1.5934782608695652,8.940399981000558
5144-TVGLP,38,1,0,0,94.75,3653.0,0,2.4934210526315788,8.203304026795282
9643-AVVWI,3,1,0,0,80.0,241.3,0,26.666666666666668,5.4860409726309864
0253-ZTEOB,48,1,2,0,79.65,3870.3,0,1.659375,8.2610873023992
2706-QZIHY,15,1,2,1,25.2,387.9,0,1.68,5.9607475744459215
6061-PQHMK,25,1,1,3,19.9,527.5,0,0.7959999999999999,6.268148865350222
9885-CSMWE,1,1,0,0,78.45,78.45,1,78.45,4.362461479179042
6137-MFAJN,48,0,0,0,44.8,2104.55,0,0.9333333333333332,7.651856946540891
9122-UMROB,1,1,0,1,20.3,20.3,0,20.3,3.0106208860477417
4232-JGKIY,1,1,0,0,19.2,19.2,0,19.2,2.954910279033736
2402-TAIRZ,37,1,1,0,80.05,3019.1,0,2.1635135135135135,8.01271405270911
9659-ZTWSM,66,1,1,2,107.35,7051.95,0,1.6265151515151515,8.861059453305444
9139-TWBAS,26,0,1,2,47.85,1190.5,0,1.8403846153846155,7.082128665926917
6685-GBWJZ,63,1,1,3,70.8,4448.8,0,1.1238095238095238,8.400389675873354
5016-ETTFF,10,0,0,1,29.5,255.25,1,2.95,5.5422434570447745
3866-MDTUB,2,1,0,0,70.75,146.9,1,35.375,4.989752083179832
2195-VVRJF,18,1,0,3,59.1,1011.05,0,3.283333333333333,6.918744673781738
3913-RDSJZ,64,1,2,1,25.55,1714.95,0,0.39921875,7.4471392046560885
8058-JMEQO,9,1,0,0,84.45,762.5,1,9.383333333333333,6.636602508481567
4203-QGNZA,28,1,0,1,20.25,535.35,0,0.7232142857142857,6.282920738604279
5043-TRZWM,1,1,0,0,75.55,75.55,0,75.55,4.3247946887187485
0697-ZMSWS,4,1,0,0,85.65,338.9,1,21.4125,5.825705078613006
7657-DYEPJ,38,1,1,3,70.15,2497.35,1,1.8460526315789476,7.8229854486589705
9494-BDNNC,66,1,1,0,95.3,6273.4,0,1.4439393939393939,8.744073751407356
1640-PLFMP,1,1,0,0,70.25,70.25,0,70.25,4.2520603082138555
5366-OBVMR,18,1,0,1,50.3,908.75,0,2.7944444444444443,6.812070028847729
8276-MQBYC,51,1,0,0,97.8,4913.3,1,1.9176470588235293,8.499701092791689
7593-XFKDI,1,1,0,1,46.3,46.3,1,46.3,3.835141961092188
4573-JKNAE,12,1,2,2,19.35,212.3,0,1.6125,5.35800036870921
0337-CNPZE,41,1,0,0,106.3,4443.45,1,2.5926829268292684,8.399186380724089
9817-APLHW,12,1,0,0,25.0,316.2,0,2.0833333333333335,5.756374924775372
8380-MQINP,55,1,2,1,20.3,1079.05,0,0.3690909090909091,6.983836303387473
0840-DFEZH,7,1,0,0,75.35,564.65,0,10.764285714285714,6.33620607016968
1513-XNPPH,12,1,0,0,89.4,1095.65,1,7.45,6.999103073441413
8690-ZVLCL,68,1,2,3,88.0,6161.9,0,1.2941176470588236,8.726140450527689
6015-VVHHE,5,1,0,3,83.15,446.05,1,16.630000000000003,6.1004310533597925
1125-SNVCK,49,1,0,1,43.8,2106.05,0,0.8938775510204081,7.6525694341024995
0384-LPITE,40,0,1,3,62.05,2511.55,0,1.55125,7.828655371413192
4616-EWBNJ,16,1,1,2,20.1,318.6,0,1.25625,5.763936397475948
6347-DCUIK,10,1,0,1,74.15,811.8,1,7.415000000000001,6.699254004404797
1335-HQMKX,72,1,1,0,101.35,7323.15,0,1.4076388888888889,8.898795842259727
2545-EBUPK,2,1,0,0,84.05,186.05,0,42.025,5.226015454792631
6923-AQONU,23,1,2,1,20.9,454.0,0,0.908695652173913,6.118097198041348
2172-EJXVF,71,1,1,0,105.9,7521.95,0,1.491549295774648,8.925580691839883
0897-FEGMU,11,1,0,0,99.5,1056.95,1,9.045454545454545,6.963142681061695
7663-RGWBC,1,1,0,1,44.15,44.15,1,44.15,3.787592927049969
1120-BMWUB,16,1,0,1,53.9,834.15,1,3.36875,6.726413242301683
9124-LHCJQ,1,1,0,1,85.45,85.45,1,85.45,4.4479314095616
4536-PLEQY,12,1,0,3,85.05,999.8,0,7.0874999999999995,6.90755525897947
7029-IJEJK,54,0,1,2,44.1,2369.7,0,0.8166666666666667,7.770518643838483
8871-JLMHM,68,1,2,3,90.2,6297.65,0,1.326470588235294,8.747931826918881
2235-ZGKPT,4,1,0,1,50.85,239.55,1,12.7125,5.478762163329131
3891-PUQOD,1,1,0,0,59.2,59.2,1,59.2,4.0809215418899605
5447-VYTKW,27,1,0,1,53.45,1461.45,0,1.9796296296296296,7.28718437253946
3623-FQBOX,21,1,0,1,19.95,416.4,0,0.95,6.031646336740814
0689-NKYLF,13,1,0,0,83.2,1060.6,1,6.4,6.96659006470303
8659-HDIYE,64,1,0,3,74.65,4869.35,0,1.16640625,8.49071573694282
3658-KIBGF,1,1,0,0,54.9,54.9,1,54.9,4.005513348515485
3474-BAFSJ,57,0,2,2,57.5,3265.95,0,1.0087719298245614,8.091305964166438
5519-YLDGW,21,1,0,0,103.9,2254.2,1,4.947619047619048,7.720550421807978
3865-ZFZIB,19,1,2,1,19.65,358.15,0,1.0342105263157895,5.88095189306046
1855-AGAWH,31,1,1,0,93.8,2939.8,0,3.0258064516129033,7.986096830807887
7109-CQYUZ,52,1,2,1,89.25,4652.4,0,1.7163461538461537,8.445138494464883
1370-GGAWX,46,1,1,0,94.15,4408.45,0,2.0467391304347826,8.391278432736554
4680-KUTAJ,11,1,0,0,55.6,580.8,0,5.054545454545455,6.364406463510586
5307-UVGNB,53,0,0,2,48.7,2495.2,0,0.9188679245283019,7.822124165293594
4946-EDSEW,11,1,0,1,19.25,180.3,1,1.75,5.194622130209272
2883-ILGWO,57,1,0,2,104.9,5913.95,0,1.8403508771929826,8.685069245861971
2516-VQRRV,2,1,0,1,75.45,158.4,1,37.725,5.0651234793803255
7580-UGXNC,2,1,0,1,54.85,104.2,1,27.425,4.646312129319266
3642-BYHDO,71,1,2,2,19.9,1389.35,0,0.28028169014084503,7.236591290854368
9629-NHXFW,1,1,0,1,19.4,19.4,0,19.4,2.9652730660692823
2696-RZVZW,68,1,2,3,25.05,1629.2,0,0.3683823529411765,7.395844375774257
5766-FTRTS,72,1,2,1,84.45,6033.1,0,1.1729166666666666,8.705016253804798
0396-HUJBP,2,1,0,1,19.3,44.4,0,9.65,3.7932394694381792
5178-LMXOP,1,1,0,0,95.1,95.1,1,95.1,4.554928969551344
8879-ZKJOF,41,1,1,2,79.85,3320.75,0,1.947560975609756,8.107945940012613
6285-FTQBF,72,1,2,3,25.55,1867.7,0,0.3548611111111111,7.532463006319562
8185-UPYBR,6,1,0,0,75.5,438.0,1,12.583333333333334,6.082218910376446
4585-HETAI,4,1,0,0,73.75,325.45,1,18.4375,5.785208840018396
7526-BEZQB,12,1,0,0,96.05,1148.1,1,8.004166666666666,7.045863681099767
1474-JUWSM,58,1,1,0,68.4,3972.25,0,1.1793103448275863,8.287087963768476
3530-CRZSB,7,1,0,1,20.65,155.9,0,2.9499999999999997,5.049214776063731
8498-XXGWA,65,1,0,1,55.15,3673.15,0,0.8484615384615385,8.20880488353739
9617-INGJY,1,1,0,1,70.6,70.6,0,70.6,4.257030144499196
0621-TSSMU,56,1,1,3,19.95,1126.75,0,0.35625,7.027092661570758
7234-KMNRQ,4,1,0,1,19.0,73.45,0,4.75,4.296604902619887
7636-PEPNS,58,1,1,1,44.1,2413.05,0,0.7603448275862069,7.788646786504427
4683-WYDOU,62,1,2,2,107.6,6912.7,0,1.7354838709677418,8.84111557850426
9052-DHNKM,26,1,1,0,61.55,1581.95,0,2.3673076923076923,7.366413542265554
6794-HKIAJ,62,1,0,2,90.7,5586.45,0,1.4629032258064516,8.628099301799661
5578-NKCXI,58,1,1,3,99.25,5846.65,0,1.7112068965517242,8.673624126626864
1642-HMARX,68,1,2,0,91.7,6424.7,0,1.348529411764706,8.767905216066282
3096-WPXBT,61,1,1,3,100.7,6018.65,0,1.6508196721311477,8.702618260662822
8434-PNQZX,42,1,2,3,78.45,3373.4,0,1.8678571428571429,8.123676416823914
5950-AAAGJ,18,1,0,2,84.3,1537.9,0,4.683333333333334,7.338173128445878
4299-OPXEJ,56,1,2,2,19.55,1080.55,0,0.3491071428571429,6.985225449749036
4951-UKAAQ,4,1,0,0,88.95,355.2,1,22.2375,5.872681011118015
9618-LFJRU,4,1,0,3,20.45,82.85,0,5.1125,4.417031743872572
6693-DJWTY,35,1,1,3,55.6,2016.45,0,1.5885714285714285,7.609093818568372
0744-GKNGE,64,1,0,2,86.8,5327.25,0,1.35625,8.580590436546029
6447-EGDIV,31,1,1,1,20.95,683.25,0,0.6758064516129032,6.526860824808177
1167-OYZJF,67,1,2,2,20.05,1263.05,0,0.2992537313432836,7.141284709848764
2108-YKQTY,4,1,0,3,50.7,151.3,1,12.675,5.01926462079431
4806-DXQCE,70,1,2,0,113.65,7714.65,0,1.6235714285714287,8.950876397598387
4918-QLLIW,3,1,0,3,53.4,188.7,1,17.8,5.240158452374504
7056-IMHCC,53,1,0,0,101.9,5549.4,1,1.9226415094339624,8.621445092788269
4854-SSLTN,2,1,2,1,59.5,130.5,0,29.75,4.871373226762748
5294-DMSFH,29,1,0,3,87.8,2621.75,0,3.027586206896552,7.871597312714514
4837-PZTIC,47,0,2,1,41.9,1875.25,0,0.8914893617021277,7.536497262849745
1625-JAIIY,68,1,1,0,83.0,5685.8,1,1.2205882352941178,8.645727117480467
0603-OLQDC,12,1,0,1,69.85,837.5,0,5.820833333333333,6.730421263699221
3272-VUHPV,8,1,0,2,56.3,401.5,0,7.0375,5.995207533386816
4176-FXYBO,54,1,0,0,109.55,6118.95,0,2.0287037037037035,8.71914579215934
1063-DHQJF,69,1,2,1,92.15,6480.9,0,1.3355072463768116,8.77661466859104
8663-UPDGF,26,1,0,2,69.5,1800.05,0,2.673076923076923,7.495569721276238
6719-FGEDO,72,1,2,2,97.0,7104.2,0,1.3472222222222223,8.868441437428867
1837-YQUCE,70,0,2,2,58.35,4214.25,0,0.8335714285714286,8.346226918660417
2947-DOMLJ,1,1,0,1,50.6,50.6,1,50.6,3.92395157629342
4112-LUEIZ,10,1,0,0,89.5,863.1,1,8.95,6.760530559225612
0369-ZGOVK,28,1,1,2,70.4,1992.2,0,2.5142857142857147,7.596994834711065
4510-HIMLV,1,1,0,0,69.8,69.8,1,69.8,4.2456340097683265
9919-KNPOO,21,1,0,0,94.3,1948.35,0,4.4904761904761905,7.574738139521402
8749-JMNKX,51,1,0,2,93.8,4750.95,1,1.8392156862745097,8.466099877031352
7872-BAAZR,53,1,1,2,19.55,1007.9,0,0.3688679245283019,6.9156242373608325
9391-LMANN,53,1,1,0,95.95,5036.9,0,1.810377358490566,8.52454609246142
2430-USGXP,24,1,0,0,101.05,2391.8,1,4.210416666666666,7.779801499534707
8174-TBVCF,70,1,2,3,94.8,6859.05,0,1.3542857142857143,8.833324227165127
1698-XFZCI,61,1,1,0,107.75,6521.9,0,1.7663934426229508,8.782921023511692
1877-HKBQX,11,1,1,1,54.6,617.85,0,4.963636363636364,6.4262457095502
4450-DLLMH,2,1,0,3,71.3,157.75,0,35.65,5.061011501421323
0428-AXXLJ,25,1,1,2,19.5,516.3,0,0.78,6.2466879918856035
2746-DIJLO,41,1,1,3,56.3,2364.0,0,1.373170731707317,7.768110378525988
5955-ERIHD,18,1,0,0,94.7,1687.95,1,5.261111111111111,7.431270053864115
0917-EZOLA,72,1,2,2,104.15,7689.95,1,1.4465277777777779,8.947669560527967
3508-VLHCZ,71,1,2,3,90.55,6239.05,0,1.2753521126760563,8.738583206183499
4086-ATNFV,34,1,1,1,60.8,2042.05,0,1.788235294117647,7.621709484223076
0468-YRPXN,29,1,0,3,98.8,2807.1,0,3.4068965517241376,7.9399072009499765
5996-NRVXR,40,1,1,3,98.15,4116.8,0,2.4537500000000003,8.32283144152748
3739-YBWAB,36,0,1,1,35.35,1317.95,0,0.9819444444444445,7.183832778075783
7047-FWEYA,46,1,1,0,103.15,4594.65,0,2.242391304347826,8.432647862138996
2000-MPKCA,58,1,1,0,107.75,6332.75,0,1.8577586206896552,8.75348985997536
9762-YAQAA,39,1,1,3,81.4,3213.75,0,2.0871794871794873,8.075193758580099
5949-EBSQK,4,1,0,3,61.45,229.55,1,15.3625,5.436120870695231
5473-KHBPS,52,1,1,3,95.7,4976.15,0,1.8403846153846155,8.512411778659207
0100-DUVFC,70,1,1,0,104.8,7308.95,0,1.497142857142857,8.896854903575887
5397-TUPSH,65,1,1,2,70.95,4555.2,0,1.0915384615384616,8.424024716523773
8950-MTZNV,1,1,0,1,44.95,44.95,0,44.95,3.8055507609176296
0326-VDYXE,70,1,1,0,97.65,6982.5,0,1.395,8.851162297819332
6773-LQTVT,29,0,0,1,35.65,1025.15,0,1.2293103448275862,6.9325942223290555
7274-RTAPZ,1,1,0,0,90.55,90.55,1,90.55,4.505902184329423
0436-TWFFZ,67,1,2,1,85.25,5714.2,0,1.2723880597014925,8.65070958392826
8566-YPRGL,1,1,0,1,19.5,19.5,0,19.5,2.970414465569701
0311-UNPFF,26,1,0,2,88.8,2274.35,1,3.4153846153846152,7.7294495762752335
6609-MXJHJ,30,1,2,1,25.1,789.55,0,0.8366666666666667,6.671463162912652
2669-OIDSD,48,1,0,3,100.05,4834.0,0,2.084375,8.483429561263428
8400-WZICQ,55,1,0,0,55.7,3131.8,0,1.0127272727272727,8.049363198111342
3834-XUIFC,7,1,0,1,85.2,602.55,1,12.171428571428573,6.401170649473401
9576-SYUHJ,37,1,0,0,91.15,3369.25,0,2.4635135135135138,8.12244544664927
0410-IPFTY,31,1,0,2,83.85,2674.15,0,2.704838709677419,7.891386851825305
2831-EBWRN,4,1,0,0,45.9,199.75,0,11.475,5.297066584646384
9430-NKQLY,72,1,2,3,25.1,1790.8,0,0.34861111111111115,7.49041772636681
8414-MYSHR,5,1,0,0,91.4,449.75,1,18.28,6.108691872830643
0247-SLUJI,1,1,0,1,19.7,19.7,0,19.7,2.9806186357439426
9402-ORRAH,15,1,0,0,91.5,1400.3,0,6.1,7.244441778361732
6483-OATDN,8,1,0,3,51.3,411.6,0,6.4125,6.020052003959894
1293-HHSHJ,35,1,1,1,21.1,741.0,0,0.6028571428571429,6.608000625296087
4840-ORQXB,56,1,0,0,104.75,5841.35,0,1.8705357142857142,8.672717213491465
7599-FKVXZ,42,1,0,2,106.15,4512.7,1,2.5273809523809527,8.414650922988615
3982-DQLUS,65,1,0,0,85.75,5688.45,0,1.3192307692307692,8.646193082277787
8610-ZIKJJ,2,1,1,1,20.3,31.9,0,10.15,3.462606009790799
3756-VNWDH,65,1,1,0,100.75,6674.65,0,1.55,8.806072047436787
7801-KICAO,18,1,0,0,74.15,1345.75,0,4.1194444444444445,7.204706757441067
7673-LPRNY,23,1,1,0,78.55,1843.05,0,3.4152173913043478,7.51917708698169
8229-TNIQA,4,1,0,1,45.3,196.95,1,11.325,5.282949889416915
6060-QBMGV,70,1,2,3,19.85,1433.8,0,0.2835714285714286,7.268083541418772
7339-POGZN,4,1,0,0,50.7,214.55,0,12.675,5.368542811437534
2828-SLQPF,19,1,0,2,45.0,865.85,0,2.3684210526315788,6.76371168339816
4465-VDKIQ,18,1,0,0,77.8,1358.6,0,4.322222222222222,7.214210036757201
2921-XWDJH,38,1,0,0,83.45,3147.15,0,2.1960526315789473,8.05425256037082
6221-AVQYL,2,1,0,3,73.25,131.05,1,36.625,4.875578929769415
2558-BUOZZ,47,1,1,2,94.8,4535.85,0,2.0170212765957447,8.419767776077736
9257-AZMTZ,52,1,2,2,20.1,1078.75,0,0.38653846153846155,6.9835582423976374
0003-MKNFE,9,1,0,1,59.9,542.4,0,6.655555555555555,6.296003736626186
0975-UYDTX,26,1,1,3,90.1,2312.55,0,3.465384615384615,7.746106090774458
7743-EXURX,8,1,0,0,51.05,415.05,1,6.38125,6.028398994901044
4682-BLBUC,44,1,1,0,70.95,3250.45,0,1.6125,8.08654872727733
0975-VOOVL,3,0,0,1,29.2,98.5,0,9.733333333333333,4.590056548178043
5968-VXZLG,2,1,0,2,46.6,87.9,0,23.3,4.476199804691132
5569-KGJHX,9,1,0,2,85.35,754.65,1,9.483333333333333,6.626254065605437
4988-IQIGL,1,1,0,0,75.35,75.35,1,75.35,4.3221439250725044
5201-FRKKS,25,1,0,2,74.3,1952.25,0,2.972,7.5767378325427845
9799-CAYJJ,2,1,0,0,69.3,153.8,0,34.65,5.035653057071544
7730-IUTDZ,43,1,0,0,75.2,3198.6,1,1.7488372093023257,8.07046849305677
0426-TIRNE,1,1,0,1,20.9,20.9,1,20.9,3.039749158970765
5443-SCMKX,58,1,1,0,94.3,5610.15,0,1.6258620689655172,8.632332736127204
8295-KMENE,59,1,2,1,76.45,4519.5,0,1.2957627118644068,8.416156647238466
6738-ISCBM,44,0,1,0,54.0,2440.25,0,1.2272727272727273,7.799855772055074
9821-BESNZ,66,1,1,0,104.25,6860.6,0,1.5795454545454546,8.833550180452068
3678-MNGZX,68,1,2,2,19.95,1377.7,0,0.2933823529411765,7.228170721050553
1335-NTIUC,9,0,0,0,24.95,190.25,0,2.772222222222222,5.248338996741795
2916-BQZLN,19,1,0,0,84.75,1651.95,0,4.4605263157894735,7.409711687279063
4558-CGYCZ,4,1,0,1,19.75,78.3,0,4.9375,4.360547602996758
2368-GAKKQ,70,1,2,2,113.65,7939.25,0,1.6235714285714287,8.979574091341416
8710-YGLWG,1,1,0,1,44.9,44.9,0,44.9,3.8044377947482086
3199-XGZCY,8,1,0,0,75.25,576.7,0,9.40625,6.357322200621367
3785-KTYSH,53,1,2,1,24.6,1279.0,0,0.4641509433962264,7.153833801578843
6814-ZPWFQ,51,1,1,2,25.0,1260.7,0,0.49019607843137253,7.139422401237224
4063-EIKNQ,11,1,0,2,20.95,267.35,0,1.9045454545454545,5.588558661394741
6993-YCOBK,60,1,2,0,110.6,6586.85,0,1.8433333333333333,8.792830516254487
5206-HPJKM,17,1,0,3,55.5,934.15,0,3.264705882352941,6.839637024905846
7587-RZNME,3,1,0,0,43.3,123.65,1,14.433333333333332,4.817454993967425
0748-RDGGM,70,1,1,2,109.5,7534.65,1,1.5642857142857143,8.927267660081302
8393-JMVMB,1,1,0,1,19.45,19.45,0,19.45,2.9678470700644555
5019-GQVCR,43,1,0,0,84.85,3645.6,0,1.9732558139534881,8.201276239949673
6036-TTFYU,16,1,0,1,19.6,314.45,0,1.225,5.750825080989513
2550-AEVRU,57,1,1,0,53.45,3053.0,0,0.9377192982456141,8.023879992734878
0969-RGKCU,37,1,1,3,19.8,677.05,0,0.5351351351351351,6.517745125428833
0378-CJKPV,72,1,2,3,112.1,7965.95,0,1.5569444444444445,8.982931487046018
4706-AXVKM,11,1,0,3,84.8,906.85,1,7.709090909090909,6.809977056063432
5889-JTMUL,50,1,0,0,95.05,4888.7,1,1.901,8.494681698454139
9026-RNUJS,5,1,0,0,50.35,237.25,1,10.07,5.469114437490037
3746-EUBYR,1,1,0,2,74.6,74.6,1,74.6,4.312140507209715
2332-EFBJY,16,1,0,1,19.7,342.4,1,1.23125,5.835979644267587
2880-FPNAE,2,1,0,0,74.2,140.1,0,37.1,4.942356453342962
1703-MGIAB,17,1,0,1,69.0,1108.0,0,4.0588235294117645,7.010311867307229
4311-QTTAI,16,1,1,3,19.35,295.55,0,1.209375,5.6888380272703785
9474-PHLYD,15,1,0,0,59.45,892.65,1,3.9633333333333334,6.7941945667589705
4318-RAJVY,10,1,1,1,19.8,198.25,0,1.98,5.289528860514958
2165-VOEGB,46,1,1,2,105.2,4822.85,1,2.2869565217391306,8.481120318610829
3612-YUNGG,64,1,2,3,109.2,6741.15,0,1.70625,8.81598581249728
2254-DLXRI,1,1,0,1,79.15,79.15,0,79.15,4.371344786327021
5062-CJJKH,25,1,1,1,53.65,1355.45,0,2.146,7.211888781500733
9028-LIHRP,71,1,2,3,100.2,7209.0,0,1.411267605633803,8.883085524404578
2219-MVUSO,8,1,0,1,45.15,438.4,1,5.64375,6.083131735633806
1053-MXTTK,72,1,2,2,108.65,7726.35,0,1.5090277777777779,8.952391843779225
1530-ZTDOZ,49,0,0,2,40.65,2070.75,0,0.8295918367346938,7.635666139478373
1301-LOPVR,29,0,1,3,55.35,1636.95,0,1.9086206896551725,7.400590033227209
0853-TWRVK,72,1,2,2,105.6,7581.5,0,1.4666666666666666,8.933466348240994
8914-RBTSB,31,1,0,0,93.8,3019.5,1,3.0258064516129033,8.012846533747956
6212-ATMLK,50,1,0,0,95.7,4729.75,0,1.9140000000000001,8.461627625966528
8200-LGKSR,71,1,2,0,83.2,6126.1,0,1.171830985915493,8.720313611124979
1568-BEKZM,70,1,2,3,90.05,6333.4,0,1.2864285714285715,8.753592495740856
0670-ANMUU,71,1,1,3,97.65,6687.85,0,1.3753521126760564,8.808047726283355
